link,text,date,no_likes,no_tweets,sentiment
https://twitter.com/FtnheadFair/status/1748942119438590179#m,"""Total Control"" or some class of Sakoku, which I'll grant has it's beneifts, is what's required for this plan of yours. Likely, isolation from many different commodities markets, labor (obviously), financial markets. Otherwise, outside operators could find a hold.","Jan 21, 2024 · 5:34 AM UTC",0,1,-0.0516
https://twitter.com/SaagarHedau/status/1748939969270346104#m,If you want to try our service free then plz call us @ 7387289978. #sharemarket #stockmarket #sharemarketindia #stockmarketindia #financialmarkets #financialservices #trading #investing #trader #investor,"Jan 21, 2024 · 5:25 AM UTC",0,0,0.5994
https://twitter.com/MattAnd959/status/1748938654242967637#m,"Paying off a mortgage does make sense. Let’s do some math. We have an over leveraged stock market with trillions in derivatives and a bankrupt US government issuing treasuries at 4% as an alternative to a 3% mortgage. Financial markets are ephemeral. A deed to a house, is not.","Jan 21, 2024 · 5:20 AM UTC",1,3,-0.4019
https://twitter.com/Deegpeog/status/1748931369026330947#m,"capital. they were reaching a critical point themselves back then, they didnt have the terminology for it back then but they realized the danger of “too big to fail” and thus acted upon it. especially with the craziness of pre federal reserve financial markets","Jan 21, 2024 · 4:51 AM UTC",3,1,-0.864
https://twitter.com/KyleWolfe628075/status/1748930696205201517#m,[100% Off] Master Course in Global Financial Markets 2.0 Free Course Coupon https://learnanything.website/100-off-master-course-in-global-financial-markets-2-0-free-course-coupon/?feed_id=95288&_unique_id=65aca24195c9f,"Jan 21, 2024 · 4:49 AM UTC",0,0,0.5106
https://twitter.com/camillo8941/status/1748929218250182664#m,Get vaccinated now. My condolences,"Jan 21, 2024 · 4:43 AM UTC",2,0,0.0
https://twitter.com/1MarketsWarrior/status/1748924778256220320#m,What a disappointing end of the season. One quarter to go and could not finish it up decently.,"Jan 21, 2024 · 4:25 AM UTC",8,0,-0.4939
https://twitter.com/TimesLIVE/status/1748924695938846726#m,"This year will likely be one of the most challenging for policymakers, and very volatile for financial markets. https://www.timeslive.co.za/sunday-times/business/opinion/2024-01-21-the-outlook-for-2024-challenging-and-volatile/","Jan 21, 2024 · 4:25 AM UTC",1,1,0.2247
https://twitter.com/SundayTimesZA/status/1748924680243749030#m,"This year will likely be one of the most challenging for policymakers, and very volatile for financial markets. https://www.timeslive.co.za/sunday-times/business/opinion/2024-01-21-the-outlook-for-2024-challenging-and-volatile/","Jan 21, 2024 · 4:25 AM UTC",2,2,0.2247
https://twitter.com/Failax_George/status/1748924382708166831#m,Profitability in trading financial markets is a reflection of being abnormal.   You have to:  °Be patient 90% of the time °Backtest hundreds of hours °Refine your trading strategy °Continuously self evaluate °Withstand losing streaks  Normal traders don't do this,"Jan 21, 2024 · 4:24 AM UTC",1,2,-0.128
https://twitter.com/STzu20/status/1748452567678320828#m,Franklin Templeton (FT) driving tokenisation on Stellar  SEC approve BTC ETFs for FT & 10 other asset managers  Combined AUM is $20 TRILLION  BlackRock emphasise tokenisation of financial markets   Stellar partner BlackRock in CFTC Advisory role  2024 set to be huge #XLM #STELLAR,"Jan 19, 2024 · 9:09 PM UTC",203,9,0.5859
https://twitter.com/1MarketsWarrior/status/1748924183893975206#m,Pathetic finish.,"Jan 21, 2024 · 4:23 AM UTC",4,0,-0.5719
https://twitter.com/1MarketsWarrior/status/1748923455418855887#m,Horrible field goal kick.,"Jan 21, 2024 · 4:20 AM UTC",3,0,-0.5423
https://twitter.com/byro_sani/status/1748923266914246809#m,WSJ quit focusing on financial markets & shifted emphasis to political commentary,"Jan 21, 2024 · 4:19 AM UTC",0,0,0.0
https://twitter.com/tradinghubclub/status/1748112777867100440#m,"I know this will sound like a cliche , but the single most important reason that people lose money in the financial markets is that they don't cut their losses short.","Jan 18, 2024 · 10:38 PM UTC",1,0,0.6056
https://twitter.com/cheruiyotkb/status/1748729638208074051#m,"Learn about different investment strategies, financial markets, and investment vehicles. This knowledge empowers you to make informed decisions, manage risk, and potentially identify rewarding investment opportunities.","Jan 20, 2024 · 3:30 PM UTC",39,1,0.5994
https://twitter.com/somaya_irshad/status/1748917747797381508#m,"The 2019 stock market crash, influenced by trade tensions and economic uncertainties, highlighted the vulnerability of financial markets to external factors and underscored the inherent risks in investing.","Jan 21, 2024 · 3:57 AM UTC",0,0,-0.8689
https://twitter.com/Janae30330055/status/1748916626580214248#m,Financial markets,"Jan 21, 2024 · 3:53 AM UTC",0,0,0.0
https://twitter.com/BrumittSha48374/status/1748915861056868646#m,[100% Off] Master Course in Global Financial Markets 2.0 Free Course Coupon https://learnanything.website/100-off-master-course-in-global-financial-markets-2-0-free-course-coupon/?feed_id=95287&_unique_id=65ac94709951e,"Jan 21, 2024 · 3:50 AM UTC",0,0,0.5106
https://twitter.com/ryankissinger/status/1748914464882110535#m,Do all these dumb fucks gambling on sports know there is a thing called financial markets?  You can actually place bets there with positive expectancy.,"Jan 21, 2024 · 3:44 AM UTC",0,0,-0.4215
https://twitter.com/1MarketsWarrior/status/1748913318281023534#m,"One quarter left, let’s go for W!","Jan 21, 2024 · 3:40 AM UTC",4,0,0.0
https://twitter.com/1MarketsWarrior/status/1748912962159378717#m,Bring it home!,"Jan 21, 2024 · 3:38 AM UTC",5,0,0.0
https://twitter.com/dsundahl/status/1748912758412718439#m,Financial markets are non-ergodic.,"Jan 21, 2024 · 3:37 AM UTC",2,1,0.0
https://twitter.com/ProblemSniper/status/1747680630757089476#m,"You often see me talk about market internals. What are they? How do you use it for your advantage?  Market internals refer to a set of technical indicators and data that provide insight into the overall health and condition of the financial markets, specifically the stock market. These indicators help traders and analysts gauge the underlying strength or weakness of the market beyond just looking at stock prices. Market internals typically include the following:  1. Advance-Decline Line: This indicator tracks the number of advancing (rising) stocks minus the number of declining (falling) stocks in a given market index, like the S&P 500. A rising advance-decline line suggests broad market strength, while a declining line indicates weakness. 2. Up Volume and Down Volume: These measure the total trading volume of stocks that are up (gaining) and down (losing) for a particular trading session. High up volume relative to down volume can indicate bullish sentiment, and vice versa. 3. New Highs and New Lows: These indicators count the number of stocks reaching new 52-week highs and new 52-week lows. A higher number of new highs suggests market strength, while an increasing number of new lows can indicate weakness. 4. Tick Index: The tick index measures the number of stocks on an uptick (their last trade was at a higher price than the previous trade) minus the number of stocks on a downtick (their last trade was at a lower price than the previous trade). It can provide intraday insights into market sentiment. 5. Put-Call Ratio: This ratio compares the total number of put options (bearish bets) to call options (bullish bets) traded in the options market. A high put-call ratio may suggest increased fear or bearish sentiment among traders. 6. Volatility Index (VIX): While not technically a market internal, the VIX measures market volatility and is often used to gauge investor sentiment. A rising VIX can indicate increased uncertainty and potential market declines.  Market internals are essential tools for traders and analysts to assess the market’s breadth and depth, helping them make more informed trading decisions. These indicators can reveal whether a market rally or decline is broad-based or driven by a few select stocks, providing valuable insights into market trends and potential reversals.  If you like more education content hit the ❤️ and retweet.","Jan 17, 2024 · 6:01 PM UTC",106,6,0.9146
https://twitter.com/camillo8941/status/1748911197712490974#m,Crash Ahhahahahaa sure. Keep dreaming. 6k soon 😎,"Jan 21, 2024 · 3:31 AM UTC",0,1,-0.1027
https://twitter.com/1MarketsWarrior/status/1748909190716735572#m,"Another pathetic start, pathetic finish, and at the end pathetic loss again.","Jan 21, 2024 · 3:23 AM UTC",10,0,-0.9246
https://twitter.com/learn_keio/status/1748907817770135989#m,resilience : [名] 回復力  the resilience of financial markets (金融市場の回復力)  この単語の出題年度・学部 2023：薬 2022：– 2021：薬 2020：– 2019：– 2018：– 2017：理工 2016：– 2015：– 2014：商,"Jan 21, 2024 · 3:18 AM UTC",0,0,0.0
https://twitter.com/camillo8941/status/1748907063777042530#m,You said a while back democrats would have the win in 2024. Also if Michelle runs the at will boost the demonrats party. Biden will be replace in the next 3 months.,"Jan 21, 2024 · 3:15 AM UTC",1,0,0.8481
https://twitter.com/camillo8941/status/1748904599048880242#m,That’s why democrats should win again,"Jan 21, 2024 · 3:05 AM UTC",0,1,0.5859
https://twitter.com/alistairmilne/status/1745192301557662155#m,"Bitcoin meme'd itself from being a worthless coin owned and traded by a small group of autistic super nerds to having *11* ETFs listed on the largest financial markets of the world in just 15 years  Started at zero, now we here","Jan 10, 2024 · 9:14 PM UTC",1591,44,0.25
https://twitter.com/alistairmilne/status/1745187943411483014#m,This feels more like a Mr Bean movie script than real-life regulation of the largest financial markets on the planet...,"Jan 10, 2024 · 8:56 PM UTC",230,14,0.4201
https://twitter.com/HKClarkey/status/1748897511656522071#m,I love Financial Markets memorabilia.  #financialmarkets,"Jan 21, 2024 · 2:37 AM UTC",0,0,0.6369
https://twitter.com/1MarketsWarrior/status/1748897247239004247#m,"And after that, 2 shorthanded goals allowed.., 4-6…","Jan 21, 2024 · 2:36 AM UTC",2,1,0.0
https://twitter.com/Hellenphan92/status/1748896874709598452#m,Very interesting to see the similarities and differences between these two financial markets.,"Jan 21, 2024 · 2:34 AM UTC",0,0,0.4576
https://twitter.com/iamrinsss/status/1748889663820234986#m,"What factors contribute most to the volatility of cryptocurrency prices, and how do these factors differ from traditional financial markets?","Jan 21, 2024 · 2:06 AM UTC",1,0,0.0
https://twitter.com/NewLowObserver/status/1467592600509042693#m,"June 1998: Asian Financial Markets  Just when the data is looking the worst, that's when the reversal arrives.","Dec 5, 2021 · 8:31 PM UTC",7,5,-0.6249
https://twitter.com/zach_hesse/status/1748887952975888604#m,"I study fundamental and technical analysis of financial markets, invest and trade/sometimes take care of dogs","Jan 21, 2024 · 1:59 AM UTC",1,2,0.4939
https://twitter.com/seeitmarket/status/1740109015689158831#m,NEW Article:  “2024 Financial Markets Outlook: 17 Predictions” —> https://www.seeitmarket.com/2024-financial-markets-outlook-17-predictions/  by @marketminute $SPY $QQQ $IWM $GLD $SLV $TLT $USO $DBC,"Dec 27, 2023 · 8:34 PM UTC",15,0,0.0
https://twitter.com/CryptoViewIO_KO/status/1748885426297823257#m,RETIK Finance가 다음 비트코인이 될 수 있을까? 🚀🔮💰  #Finances #Finance #Economy #FinancialServices #FinancialMarkets #FinancialNews #FinancialTech #FinancialAnalyst #Économie #ServicesFinanciers  더 읽어보세요 👉 https://www.cryptoview.io/?p=228868,"Jan 21, 2024 · 1:49 AM UTC",0,0,0.0
https://twitter.com/Hopehope_G_hope/status/1748884333971280165#m,https://www.sohu.com/a/753245533_120153415  Xiaomi must do a good press conference.. don't disappoint me @leijun @Xiaomi @WilliamLuXiaomi,"Jan 21, 2024 · 1:44 AM UTC",0,0,0.6319
https://twitter.com/brynagrl/status/1748884245458616689#m,"It sickens me to see ""powerful"" people hoping and plotting for crises within our housing, immigration, financial markets, energy and other national key resources just for political posturing to gain more $ & power. They're purposely putting our country at risk for personal gain.","Jan 21, 2024 · 1:44 AM UTC",1,0,0.765
https://twitter.com/Hopehope_G_hope/status/1748883479184740863#m,You should look at median disposable income translated into a common currency in which the goods are purchased,"Jan 21, 2024 · 1:41 AM UTC",0,0,0.0
https://twitter.com/Hopehope_G_hope/status/1748882902103023979#m,Economists and strategists are always wrong. Just look at the market for indicators,"Jan 21, 2024 · 1:39 AM UTC",2,0,-0.4767
https://twitter.com/1MarketsWarrior/status/1748880271695294562#m,Surprisingly strong comeback so far in the 2nd. Let’s keep pushing.,"Jan 21, 2024 · 1:28 AM UTC",4,0,0.6705
https://twitter.com/1MarketsWarrior/status/1748879505320497390#m,"This also applies to financial markets: Whether you are an investor, a speculator or a trader. If have put in a lot of work and are having tough days in the market, remember this 👇","Jan 21, 2024 · 1:25 AM UTC",1,0,-0.128
https://twitter.com/1MarketsWarrior/status/1748878430517498110#m,Good to see some of the depth is stepping up too.,"Jan 21, 2024 · 1:21 AM UTC",0,0,0.4404
https://twitter.com/1MarketsWarrior/status/1748877905986228676#m,Good to get on board. Even better it is 2-3 already.,"Jan 21, 2024 · 1:19 AM UTC",0,0,0.7003
https://twitter.com/PatriciaMc31076/status/1748877607523754246#m,Then why oh why is the CEO of J.P. Morgan saying a disaster is  coming in the financial markets????????,"Jan 21, 2024 · 1:18 AM UTC",0,0,-0.7236
https://twitter.com/allstarcharts/status/1748876989853753440#m,Edwards and Magee. John Murphy technical analysis of financial markets. Annie duke thinking in bets.,"Jan 21, 2024 · 1:15 AM UTC",4,1,0.0
https://twitter.com/JeffSnider_EDU/status/1747680433154977994#m,How did LTCM put the world's financial markets at such extreme risk? The Fed had no clue then (or now). @JamesGRickards  was there and has the inside story.,"Jan 17, 2024 · 6:01 PM UTC",93,5,-0.5106
https://twitter.com/nationaljournal/status/1747793458763379161#m,"Cryptocurrency’s historic entry into U.S. financial markets last week was a consequential moment, but it also revealed some of the hurdles the industry still has to face before it receives widespread acceptance. @philipathey1 reports (unlocked): https://buff.ly/3HlgsGa","Jan 18, 2024 · 1:30 AM UTC",0,1,0.6124
https://twitter.com/1MarketsWarrior/status/1748872142219817430#m,Pathetic first period. Both in terms of scoreboard and performance.,"Jan 21, 2024 · 12:56 AM UTC",2,0,-0.5719
https://twitter.com/1MarketsWarrior/status/1748870348366328264#m,Holes everywhere tonight. And no offense so far to offset the damage.,"Jan 21, 2024 · 12:49 AM UTC",1,1,-0.7506
https://twitter.com/1MarketsWarrior/status/1748869691706085820#m,That’s the way to get it done! 2 more times! Let’s go!,"Jan 21, 2024 · 12:46 AM UTC",1,0,0.0
https://twitter.com/YahooFinance/status/1748089126350647789#m,"The US ""has the largest and deepest financial markets,"" Goldman Sachs' Brett Nelson says. ""Its financial bond and stock markets are about six to seven times the next largest country which is Japan.""","Jan 18, 2024 · 9:05 PM UTC",24,5,0.0
https://twitter.com/BitcoinCables/status/1748866898299613397#m,Bitcoin price estimates of $1 million or more are unrealistic despite bullish enthusiasm 🚀 The numbers often don't make sense 📉 #Bitcoin #Cryptocurrency #PriceEstimates #FinancialMarkets https://www.fool.com/investing/2024/01/20/here-come-the-million-dollar-price-targets-for-bit/,"Jan 21, 2024 · 12:35 AM UTC",0,1,-0.3412
https://twitter.com/ManuTrexx/status/1748865738968822254#m,where prices do not always reflect fundamental values. This concept has implications for understanding market dynamics and the efficiency of financial markets.,"Jan 21, 2024 · 12:30 AM UTC",0,0,0.743
https://twitter.com/Doku_HL_SD/status/1748864115185955126#m,Hay @RealAlexJones are you familiar with the practice of naked short selling in the financial markets?,"Jan 21, 2024 · 12:24 AM UTC",3,1,0.0
https://twitter.com/kshaughnessy2/status/1748324739913855236#m,Look at that headline   When will U.S. politicians and media wake up to the counterfeit shares flooding our financial markets?   @HAMShortkiller @WilliamPFarran1 @faulkingtruth @BasileEsq @anna_trades @JennyL1818 $MMTLP $FNGR $GTII $ENZC @GOP @TheDemocrats @FinancialCmte @FT @nypost @nytimes @WSJ @business @CBSNews @NBCNews @ABC @CNN @FoxNews @NEWSMAX @MikeCrapo @RepRalphNorman,"Jan 19, 2024 · 12:41 PM UTC",317,8,0.296
https://twitter.com/Capital_Hungry/status/1748028740645388702#m,"BOSTIC CITES POSSIBILITY ""CONFLICTS AROUND THE WORLD"" COULD AGAIN COMPLICATE SUPPLY CHAINS; RISK THAT U.S. BUDGET FIGHTS AND ELECTIONS COULD AFFECT ECONOMY, FINANCIAL MARKETS #News #Markets #US #live","Jan 18, 2024 · 5:05 PM UTC",32,17,-0.8624
https://twitter.com/gg_ipda/status/1748860020970643779#m,"I invite you to analize real variables in function of time. You will recognize the same market structure and patterns of financial markets. I dont know if liquidity is all a brunch of bullshit but the same thing that runs these markets, runs reality as well...it is the real God.","Jan 21, 2024 · 12:08 AM UTC",0,1,0.1406
https://twitter.com/GlobalFinanci10/status/1748857705886790004#m,"🌟 Introducing Global Market Insights Daily (GMID) – Your Daily Dose of Financial Expertise! 📈  Are you ready to revolutionize the way you interact with the financial markets? Look no further! GMID brings you expert analysis and insights into the global markets, every single day. 🌍💼  🔍 What GMID Offers:  1. Daily videos on Global Equity, Fixed Income, Commodities, Forex, Real Estate Investment, and Cryptocurrency markets. 2. Insights from our specialized trading divisions: Intra-Day, Swing, and Position Traders. 3. In-depth analysis and strategies for every type of investor. Whether you're a budding trader or a seasoned market player, GMID is your go-to resource for staying ahead in the ever-changing world of finance. 🚀  👉 Stay Informed, Stay Ahead: Subscribe now and transform your understanding of the markets.  Read more at https://www.globalaccountancyinstitute.com/global-market-insights-daily-subscribe/ #GMID #FinancialMarkets #DailyMarketAnalysis #TradingEducation #GlobalTradingInsights #InvestmentStrategies #StockMarket #ForexMarket #Cryptocurrency #RealEstateInvestment #DrGlenBrown #FinancialExpertise #MarketTrends  Join the GMID community today and start making more informed trading decisions!","Jan 20, 2024 · 11:59 PM UTC",0,0,0.5229
https://twitter.com/trillionsbooks/status/1748856270751236132#m,"Financial markets, what one often refers to as speculation, is really the force by which we move capital to the best and highest use.—Ken Griffin, Hedge Fund Genius","Jan 20, 2024 · 11:53 PM UTC",0,0,0.6369
https://twitter.com/MCM_game/status/1727041532161917039#m,"In the ever-evolving world of cryptocurrencies, 🚀 Meme Coin Monopoly 🌟 stands out as a game-changer. Unlike traditional financial markets where a select few emerge as winners, we're here to redefine the game. It's about all of us dreaming, learning, and 🏆 winning together. 💪","Nov 21, 2023 · 7:09 PM UTC",4,0,0.7579
https://twitter.com/1MarketsWarrior/status/1748848461225644090#m,Lesson: avoid zero sum or worse games.,"Jan 20, 2024 · 11:22 PM UTC",1,0,-0.6486
https://twitter.com/ManyBeenRinsed/status/1748846922524180700#m,Let me be clear. Right now I am expecting cuts summer onwards … nothing before that … but you gotta be flexible … the most fucked up trade is no cuts and the financial markets keep rallying into a recession like I’ve been saying for 2 years now.   When they cut - toodles. 💋,"Jan 20, 2024 · 11:16 PM UTC",4,2,-0.9286
https://twitter.com/WhaleWire/status/1748013292230971431#m,"The financial markets are going to get rocked hard this year, especially in the midst of growing global tensions. Look at what's happening – Ukraine vs Russia, Taiwan vs China, Pakistan vs Iran, Israel vs Palestine, The Red Sea attacks, and much more to come...  If you think about it, the economy is essentially just in a hyperspeed version of the past and mirroring itself. Before the 1920s, the Spanish flu hit and decimated millions, it was then followed by a period of economic growth and prosperity known as the ""Roaring Twenties"", After topping out and years of stagnation, it was followed by the Great Depression, and then quickly after, followed by a deadly war that changed everything.  War is always followed by times when economic prosperity flips to economic hardship, creating discontent and anger, leading to hatred, which in turn leads to war. This is why we're witnessing global conflicts escalate so quickly.  We've already seen our decade of prosperity, and that was ended abruptly in 2020 with the pandemic. We also saw a glimpse of the crash; however, nothing monumental yet due to the artificial money printing, but the bubble is just moments away from imploding, and it will all be followed by a global war, as tensions are already building up across the world.","Jan 18, 2024 · 4:03 PM UTC",189,42,-0.976
https://twitter.com/1MarketsWarrior/status/1748843597640630578#m,"Like successful handy men, the best traders (investors, speculators) work harder and use the best tools.  Get the quality tools for market analysis and master to use them!","Jan 20, 2024 · 11:03 PM UTC",0,0,0.9432
https://twitter.com/ArgosRose/status/1748785423160144191#m,Franklin Templeton (FT) driving tokenisation on Stellar  SEC approve BTC ETFs for FT & 10 other asset managers  Combined AUM is $20 TRILLION  BlackRock emphasise tokenisation of financial markets   Stellar partner BlackRock in CFTC Advisory role  2024 set to be huge #XLM #STELLAR,"Jan 20, 2024 · 7:11 PM UTC",1,0,0.5859
https://twitter.com/villfx1/status/1748842478705246321#m,"1.  We all know that trading in financial markets can be challenging but also rewarding. One key aspect that sets successful traders apart is having a well-defined trading strategy. In this thread, we will explore the process of developing an effective trading strategy.","Jan 20, 2024 · 10:58 PM UTC",0,1,0.9455
https://twitter.com/rami8612/status/1748840548624937205#m,"📰 's spot ETFs are making waves in financial markets, with record-high volumes of $14 billion in the first 5 days of trading. As it competes with traditional assets like gold, the potential for a $1 trillion market cap signals its growing influence and legitimacy as an asset","Jan 20, 2024 · 10:50 PM UTC",0,0,0.7506
https://twitter.com/astrid11888/status/1748745744587128994#m,Vector Space #AI is reshaping financial markets & scientific research through their patented high-value correlation matrix datasets & cutting-edge NLP/NLU technology.  $VXV continues to build during the bear & it’s now just 1.8% ($0.46¢) from its high of $26  -  $ator $rio $qnt,"Jan 20, 2024 · 4:34 PM UTC",12,1,0.0
https://twitter.com/AbstractFairy/status/1748839331211382855#m,if youre very economically/financially inclined i'd suggest reading The Alchemy of Finance by Soros for a discussion of how this applies to financial markets  he's the person who coined reflexivity afaict,"Jan 20, 2024 · 10:46 PM UTC",3,2,0.0
https://twitter.com/Eyeswideopen69/status/1748835857510137887#m,"It was, and Rishi Sunak made a killing on the financial markets in his previous incarnation as a result of the fallout…","Jan 20, 2024 · 10:32 PM UTC",9,1,-0.6597
https://twitter.com/RichDaniels50/status/1748835497122623729#m,Tell us you know nothing of economics or the financial markets without saying it.   You are watching the greatest wealth growth of the elite since Obama.,"Jan 20, 2024 · 10:30 PM UTC",0,0,0.875
https://twitter.com/IrinaDefi/status/1748832104090415280#m,Un impostor cu 2 clase de liceu si care pierde bani pe trading.,"Jan 20, 2024 · 10:17 PM UTC",0,0,0.4939
https://twitter.com/IrinaDefi/status/1748830513576788195#m,@Alin_dy5topia avand in vedere ca Synapse nu ma mai reprezinta si nu este conform cu standaredele mele de calitate am decis sa ies din acest proiect,"Jan 20, 2024 · 10:11 PM UTC",0,0,0.0
https://twitter.com/Marco27450336/status/1748828638093738248#m,"In my opinion, the practice of adding more layers to staked assets poses significant risks. It introduces complexity and potential vulnerabilities, similar to playing with leverage in financial markets. This can lead to increased chances of failure and loss of funds. Furthermore, the constant promotion of airdrops to entice users to migrate their assets to different chains adds to the uncertainty and potential instability of the crypto ecosystem.   I won't be chasing these airdrops, nor the rewards.","Jan 20, 2024 · 10:03 PM UTC",1,1,-0.6546
https://twitter.com/LeonardBritt6/status/1748824883440595406#m,The statistics the government reports are obvious lies so why do financial markets react to them?  Because the Fed makes decisions based on these skewed reports.,"Jan 20, 2024 · 9:48 PM UTC",0,0,-0.4215
https://twitter.com/ddpumass/status/1748823547324035501#m,"Read the latest Market Insights with Anthony Bisegna, @StateStreet’s head of global markets, as he examines how automation and #AI are transforming the way financial markets operate:  ms.spr.ly/6011itujJ","Jan 20, 2024 · 9:43 PM UTC",0,0,0.0
https://twitter.com/MurrayJohn2000/status/1748820365848060315#m,Hardly surprising though - Richi made his money by gambling on the financial markets,"Jan 20, 2024 · 9:30 PM UTC",1,0,0.204
https://twitter.com/Gorgonzola007/status/1748820286844068155#m,This is why we are here in crypto. I discovered how dodgy and corrupt the financial markets are when working with investment banks through the 08 “crisis”.,"Jan 20, 2024 · 9:30 PM UTC",1,0,-0.2263
https://twitter.com/1MarketsWarrior/status/1748818247175086481#m,"5. Practical trading/game plan – the execution of YOUR methods in the real market. YOUR approach in place, YOUR mindset defined, reading the market tools and risk controls chosen and learned. An element that YOU master and apply at this stage is YOUR trading diary. This is YOUR tool for self-analysis and correction.","Jan 20, 2024 · 9:22 PM UTC",0,1,-0.2732
https://twitter.com/asadr0955/status/1748812840255774761#m,I really want to become a technical analyst like you how can I learn this I'm a beginner who's going to start  Right now reading technical analysis of financial markets by Murphy  Can you suggest Me some resources as well,"Jan 20, 2024 · 9:00 PM UTC",0,0,0.6361
https://twitter.com/BTTFTrading/status/1748812605374763389#m,Predictive indicators play a crucial role in helping new traders navigate the complex world of financial markets and beat the learning curve.  #StockAnalysis #DayTrading #Investors #SuccessMindset #MarketAnalysis #TradingTips #StockMarket,"Jan 20, 2024 · 8:59 PM UTC",0,0,0.5574
https://twitter.com/1MarketsWarrior/status/1748812080671551810#m,Truman Show.,"Jan 20, 2024 · 8:57 PM UTC",1,0,0.0
https://twitter.com/1MarketsWarrior/status/1748809738479972469#m,Maybe it’s time to consider installing the roof. Might be cheaper if the offer doesn’t attract enough willing laborers.,"Jan 20, 2024 · 8:48 PM UTC",11,1,0.3612
https://twitter.com/LorenBoston/status/1748670906912665926#m,A MUST read!!  Larry offers great insight - everyone who wants to better understand the financial markets should read his quarterly reports. 👇,"Jan 20, 2024 · 11:36 AM UTC",21,3,0.8217
https://twitter.com/Hopehope_G_hope/status/1748807926490550583#m,China n Hong Kong can do well,"Jan 20, 2024 · 8:41 PM UTC",0,0,0.2732
https://twitter.com/Hopehope_G_hope/status/1748807866600108320#m,They can do it one. Just act fast,"Jan 20, 2024 · 8:41 PM UTC",0,2,0.0
https://twitter.com/Hopehope_G_hope/status/1748807610902720935#m,"China, I believe you can improve your economy significantly. #china just act fast.  You can do it. Chinese stocks can do well. Time to prove the naysayers wrong #hongkong","Jan 20, 2024 · 8:40 PM UTC",1,1,0.2263
https://twitter.com/crowdfundinside/status/1748368798594261004#m,"Gemini Now Registered as Digital Asset Service Provider by AMF, the French Financial Markets Regulator https://www.crowdfundinsider.com/2024/01/220435-gemini-now-registered-as-digital-asset-service-provider-by-amf-the-french-financial-markets-regulator/ #amf #digitalassetserviceprovider #EU #europe #france #gemini #gillianlynch #vasps","Jan 19, 2024 · 3:36 PM UTC",2,0,0.3612
https://twitter.com/donmcgowan/status/1748806437826887702#m,Yikes!   Where are you reading that they’re printing all of this money?   Would it not be showing up in the financial markets?,"Jan 20, 2024 · 8:35 PM UTC",0,0,0.0
https://twitter.com/Mayhem4Markets/status/1748788535564423208#m,"We all owe it to ourselves to do the best we can in this life so that we can support our families, and built a better future.  A lot of that journey starts with investing in ourselves so that we can make better investments into the financial markets.","Jan 20, 2024 · 7:24 PM UTC",9,1,0.9136
https://twitter.com/DavidBerg76/status/1735737051385848266#m,"We should all be proud to be part of the retail community increasingly considered to be the most knowledgeable, resilient, and relentless in the history of the financial markets! WE WILL WIN!","Dec 15, 2023 · 7:02 PM UTC",4,0,0.8561
https://twitter.com/rationalwalk/status/1748801855977574758#m,"One side benefit of managing a portfolio of treasury bills is that it gives me something to think about and do in financial markets where nothing I do can really be too stupid or harmful, unlike some of my moves in stocks over the years (selling too soon, sins of omission, etc).","Jan 20, 2024 · 8:17 PM UTC",2,2,-0.4336
https://twitter.com/philcha94274490/status/1748801054345461788#m,If the City of London financial markets industry subsides the rest of the country then it must follow that they can afford to pay for the shortfall that TFL will have after freezing the fares. Khan made a unilateral decision without taking into account how and who will pay for it,"Jan 20, 2024 · 8:13 PM UTC",0,1,-0.296
https://twitter.com/ultimominutoOTC/status/1748798470784225414#m,"El CEO de Coinbase defiende al CEO de JPMorgan, Dimon, quien llamó a Bitcoin una «piedra mascota»  👇  https://ultimominutootc.com/telegram_message/el-ceo-de-coinbase-defiende-al-ceo-de-jpmorgan-dimon/ $JPM $BTC $COIN #BitcoinEFT #BTC #ARK #CRYPTO","Jan 20, 2024 · 8:03 PM UTC",1,1,0.0
https://twitter.com/ultimominutoOTC/status/1748798185185693941#m,Vuelve la «fiebre» por el crecimiento y la tecnología — Michael Hartnett de Bank of America  👇  https://ultimominutootc.com/telegram_message/michael-hartnett-de-bank-of-america/ $AAPL $BAC $NVDA $MSFT $META $SPY $GOOG $TSLA $AMZN,"Jan 20, 2024 · 8:02 PM UTC",1,0,0.0
https://twitter.com/paulkrugman/status/1747642798092804568#m,"And the Atlanta Fed measure of business inflation expectations — a better predictor than consumer expectations, more relevant to price-setting than financial markets — is in. Remember fears that inflation would get entrenched? Not happening.","Jan 17, 2024 · 3:31 PM UTC",282,21,0.0258
https://twitter.com/ultimominutoOTC/status/1748797845656813925#m,¿Los precios del oro alcanzarán otro máximo histórico en 2024? JP Morgan  👇  https://ultimominutootc.com/telegram_message/informe-de-jp-morgan-sobre-el-oro/ #XAUUSD #GOLD #JPMorgan $JPM,"Jan 20, 2024 · 8:01 PM UTC",1,0,0.368
https://twitter.com/algoine/status/1748797545726333046#m,"$AEUR Ticker Data Update  Price: 1.089 USDT 24H Change: +0.14% Volume: 284,742.81 USDT  Explore further and view charts at: https://algoine.com/coins/binance/spot/AEURUSDT #Innovation #HODL #PivotPoints #FinancialMarkets #CoinStats","Jan 20, 2024 · 8:00 PM UTC",0,0,0.0
